"Reference CGN"	"Astrocyte"	85.2272727272727
"Disease CGN"	"Astrocyte"	56.1797752808989
"Reference CGN"	"Excitatory"	540.599218410769
"Disease CGN"	"Excitatory"	326.552462526767
"Reference CGN"	"Inhibitory"	1808.94308943089
"Disease CGN"	"Inhibitory"	236.514522821577
"Reference CGN"	"Oligodendrocyte"	115.853658536585
"Disease CGN"	"Oligodendrocyte"	94.3396226415094
